session_id,target_item_id,target_rank,session_length,item_train_count,item_is_head,hit_at_k
10575,547,-1,47,36.0,0,False
10576,1207,-1,41,304.0,1,False
10577,3052,-1,2,351.0,1,False
10578,3831,-1,1,80.0,0,False
10581,3033,-1,49,288.0,1,False
10641,2571,-1,49,788.0,1,False
10643,2014,-1,49,60.0,0,False
10644,2003,-1,25,219.0,1,False
10645,3844,-1,13,141.0,1,False
10646,329,-1,14,286.0,1,False
10647,260,3,12,927.0,1,True
10648,1206,-1,6,407.0,1,False
10649,2420,-1,39,173.0,1,False
10650,818,-1,49,60.0,0,False
10651,1297,-1,2,101.0,0,False
10652,370,-1,2,130.0,0,False
10653,2335,-1,17,158.0,1,False
10654,2759,-1,1,146.0,1,False
10655,3578,-1,1,750.0,1,False
10656,1057,-1,1,94.0,0,False
10657,2119,-1,4,56.0,0,False
10658,3798,-1,9,213.0,1,False
10659,594,-1,10,254.0,1,False
10660,766,-1,49,25.0,0,False
10661,3751,-1,1,533.0,1,False
10662,1059,-1,15,162.0,1,False
10663,3301,-1,3,241.0,1,False
10664,785,-1,4,268.0,1,False
10665,256,-1,1,73.0,0,False
10666,1035,-1,1,336.0,1,False
10667,471,-1,2,153.0,1,False
10668,2739,-1,1,139.0,1,False
10669,3698,-1,17,218.0,1,False
10670,434,-1,4,216.0,1,False
10671,1078,-1,1,119.0,0,False
10678,367,-1,49,349.0,1,False
10681,2010,-1,49,115.0,0,False
10682,3099,-1,49,84.0,0,False
10683,2401,-1,49,110.0,0,False
10713,3006,-1,49,286.0,1,False
10734,3160,-1,29,428.0,1,False
10735,3599,-1,49,32.0,0,False
10744,2371,-1,49,184.0,1,False
10770,583,-1,49,8.0,0,False
10775,2243,-1,35,229.0,1,False
10776,955,-1,6,121.0,0,False
10777,1057,-1,7,94.0,0,False
10778,1333,-1,7,232.0,1,False
10794,2268,-1,32,324.0,1,False
10882,3733,-1,49,97.0,0,False
10883,480,5,49,891.0,1,True
10884,637,-1,49,51.0,0,False
10885,204,-1,49,55.0,0,False
10886,976,-1,13,18.0,0,False
10887,2692,-1,1,351.0,1,False
10888,2763,-1,1,413.0,1,False
10889,3624,-1,1,305.0,1,False
10890,3793,-1,1,562.0,1,False
10891,2880,-1,1,19.0,0,False
10892,1438,-1,1,93.0,0,False
10893,3863,-1,1,263.0,1,False
10894,3183,-1,1,16.0,0,False
10895,3052,-1,1,351.0,1,False
10896,2009,-1,2,127.0,0,False
10897,2997,-1,1,781.0,1,False
10898,180,-1,1,131.0,0,False
10899,3897,-1,2,403.0,1,False
10900,1805,-1,12,194.0,1,False
10901,1907,-1,2,173.0,1,False
10902,1204,-1,1,283.0,1,False
10905,1952,-1,49,197.0,1,False
10908,2549,-1,49,57.0,0,False
10909,3893,-1,23,225.0,1,False
10910,3871,-1,13,113.0,0,False
10913,3050,-1,49,7.0,0,False
10914,994,-1,49,104.0,0,False
10915,597,-1,3,374.0,1,False
10916,1073,-1,5,445.0,1,False
10917,1097,-1,6,752.0,1,False
10918,1013,-1,49,83.0,0,False
10919,365,-1,34,29.0,0,False
10920,998,-1,3,25.0,0,False
10921,3481,-1,49,527.0,1,False
10922,3325,-1,1,59.0,0,False
10923,3509,-1,2,42.0,0,False
10924,3742,-1,2,79.0,0,False
10925,1537,-1,3,116.0,0,False
10926,3538,-1,3,68.0,0,False
10927,49,-1,1,7.0,0,False
10928,663,-1,2,68.0,0,False
10929,1397,-1,2,21.0,0,False
10930,3631,-1,2,,0,False
10931,170,-1,4,99.0,0,False
10932,1198,-1,6,754.0,1,False
10933,2357,-1,1,67.0,0,False
10934,3863,-1,1,263.0,1,False
10935,2837,-1,1,5.0,0,False
10936,1041,-1,1,135.0,0,False
10975,3783,-1,49,87.0,0,False
10976,2548,-1,49,30.0,0,False
10977,1234,-1,38,328.0,1,False
10991,3163,-1,6,105.0,0,False
10992,3185,-1,49,185.0,1,False
10993,3952,-1,4,153.0,1,False
10994,3615,-1,4,130.0,0,False
11002,3082,-1,49,277.0,1,False
11018,1245,-1,34,92.0,0,False
11020,1219,-1,49,418.0,1,False
11022,1721,-1,27,529.0,1,False
11056,1387,-1,49,545.0,1,False
11057,2005,-1,36,243.0,1,False
11058,3145,-1,3,95.0,0,False
11059,1103,-1,6,112.0,0,False
11060,1381,-1,8,106.0,0,False
11061,1257,-1,6,120.0,0,False
11062,3174,-1,2,308.0,1,False
11070,2109,-1,49,169.0,1,False
11071,748,-1,49,128.0,0,False
11072,2858,1,1,1217.0,1,True
11073,2491,-1,3,36.0,0,False
11074,3706,-1,1,135.0,0,False
11075,2979,-1,1,16.0,0,False
11076,3725,-1,3,36.0,0,False
11077,2542,-1,6,194.0,1,False
11078,1321,-1,1,165.0,1,False
11079,1066,-1,1,62.0,0,False
11080,2982,-1,2,10.0,0,False
11081,2355,-1,1,583.0,1,False
11082,3916,-1,1,208.0,1,False
11083,3512,-1,39,200.0,1,False
11090,2865,-1,30,4.0,0,False
11116,1739,-1,49,17.0,0,False
11117,2115,-1,8,331.0,1,False
11118,223,-1,49,457.0,1,False
11119,2006,-1,20,296.0,1,False
11122,3155,-1,29,122.0,0,False
11125,3675,-1,49,99.0,0,False
11126,1201,-1,42,234.0,1,False
11177,332,-1,49,53.0,0,False
11187,1911,-1,49,209.0,1,False
11188,2985,-1,5,359.0,1,False
11189,2266,-1,49,66.0,0,False
11215,1517,-1,49,374.0,1,False
11216,3178,-1,1,154.0,1,False
11217,3146,-1,2,126.0,0,False
11218,3916,-1,6,208.0,1,False
11219,111,-1,49,391.0,1,False
11220,1389,-1,49,64.0,0,False
11221,1779,-1,49,188.0,1,False
11222,3565,-1,1,110.0,0,False
11223,3744,-1,3,164.0,1,False
11224,3824,-1,1,45.0,0,False
11225,3618,-1,1,162.0,1,False
11226,3793,-1,2,562.0,1,False
11227,3597,-1,1,18.0,0,False
11228,3852,-1,1,93.0,0,False
11229,1261,-1,5,142.0,1,False
11241,424,-1,49,20.0,0,False
11257,2447,-1,49,84.0,0,False
11258,3698,-1,35,218.0,1,False
11259,3844,-1,8,141.0,1,False
11260,593,7,2,837.0,1,True
11261,2710,-1,5,480.0,1,False
11262,1648,-1,6,51.0,0,False
11263,163,-1,32,134.0,0,False
11289,47,-1,40,417.0,1,False
11291,1219,-1,49,418.0,1,False
11341,1968,-1,4,457.0,1,False
11342,2701,-1,49,360.0,1,False
11343,1136,-1,2,523.0,1,False
11344,2502,-1,7,274.0,1,False
11345,110,-1,41,768.0,1,False
11366,3688,-1,49,108.0,0,False
11368,356,-1,6,740.0,1,False
11369,291,-1,49,13.0,0,False
11377,3068,-1,49,104.0,0,False
11486,3508,-1,49,138.0,1,False
11488,3706,-1,47,135.0,0,False
11489,2105,-1,49,286.0,1,False
11498,2002,-1,49,237.0,1,False
11511,370,-1,34,130.0,0,False
11513,1760,-1,49,69.0,0,False
11518,2918,-1,49,468.0,1,False
11519,367,-1,6,349.0,1,False
11559,3771,-1,28,47.0,0,False
11560,3342,-1,49,65.0,0,False
11577,3623,-1,49,515.0,1,False
11578,2918,-1,49,468.0,1,False
11579,1191,-1,49,61.0,0,False
11580,3706,-1,5,135.0,0,False
11582,1895,-1,49,93.0,0,False
11585,3176,-1,21,535.0,1,False
11588,2987,-1,49,658.0,1,False
11590,34,-1,35,568.0,1,False
11595,3471,-1,41,430.0,1,False
11596,2686,-1,6,224.0,1,False
11597,3113,-1,13,200.0,1,False
11613,3176,-1,49,535.0,1,False
11614,1676,-1,35,352.0,1,False
11615,3791,-1,3,148.0,1,False
11616,3147,-1,1,452.0,1,False
11617,492,-1,4,91.0,0,False
11618,3578,-1,2,750.0,1,False
11619,2034,-1,3,81.0,0,False
11628,1956,-1,26,141.0,1,False
11631,2396,10,40,830.0,1,True
11682,1197,-1,5,671.0,1,False
11683,3755,-1,49,403.0,1,False
11684,2996,-1,49,65.0,0,False
11707,3793,-1,43,562.0,1,False
11709,3451,-1,49,105.0,0,False
11710,3130,-1,6,41.0,0,False
11711,3813,-1,2,38.0,0,False
11715,3157,-1,49,203.0,1,False
11720,1203,-1,21,204.0,1,False
11725,3156,-1,49,125.0,0,False
11726,2788,-1,19,125.0,0,False
11727,3354,-1,5,314.0,1,False
11728,519,-1,49,70.0,0,False
11729,2410,-1,49,112.0,0,False
11737,1010,-1,49,68.0,0,False
11738,379,-1,2,124.0,0,False
11742,161,-1,49,247.0,1,False
11743,1210,4,21,897.0,1,True
11744,1214,-1,22,592.0,1,False
11801,2289,-1,13,258.0,1,False
11802,1191,-1,13,61.0,0,False
11805,2662,-1,41,142.0,1,False
11820,25,-1,27,280.0,1,False
11821,1207,-1,2,304.0,1,False
11822,3751,-1,19,533.0,1,False
11823,3285,-1,2,166.0,1,False
11824,3943,-1,2,48.0,0,False
11825,1657,-1,8,4.0,0,False
11826,1060,-1,22,215.0,1,False
11827,2542,-1,12,194.0,1,False
11828,2020,-1,5,243.0,1,False
11843,2395,-1,49,388.0,1,False
11844,2048,-1,49,40.0,0,False
11845,519,-1,49,70.0,0,False
11846,3178,-1,1,154.0,1,False
11847,3827,-1,14,192.0,1,False
11859,3825,-1,23,90.0,0,False
11903,377,-1,49,513.0,1,False
11904,2713,-1,1,143.0,1,False
11905,3745,-1,2,218.0,1,False
11906,32,-1,44,448.0,1,False
11914,3157,-1,49,203.0,1,False
11921,2628,-1,24,798.0,1,False
11934,2986,-1,49,151.0,1,False
11936,34,-1,49,568.0,1,False
11937,2028,-1,49,796.0,1,False
11938,2701,-1,38,360.0,1,False
11965,1234,-1,49,328.0,1,False
11966,3578,-1,47,750.0,1,False
11967,1179,-1,46,275.0,1,False
11987,527,-1,4,738.0,1,False
11988,2722,-1,49,216.0,1,False
11989,2641,-1,36,231.0,1,False
11990,296,-1,49,726.0,1,False
11991,50,-1,1,620.0,1,False
11992,3273,-1,5,216.0,1,False
11997,2683,-1,49,539.0,1,False
12038,316,-1,49,335.0,1,False
12041,2968,-1,49,284.0,1,False
12043,3177,-1,49,62.0,0,False
12047,519,-1,49,70.0,0,False
12065,2943,-1,49,61.0,0,False
12066,3735,-1,48,157.0,1,False
12067,1125,-1,49,108.0,0,False
12068,3112,-1,13,21.0,0,False
12069,3359,-1,26,151.0,1,False
12070,2789,-1,49,41.0,0,False
12071,508,-1,7,177.0,1,False
12072,1955,-1,40,162.0,1,False
12073,1302,-1,1,253.0,1,False
12074,3551,-1,5,125.0,0,False
12075,2806,-1,1,78.0,0,False
12076,3747,-1,1,57.0,0,False
12077,3114,-1,1,570.0,1,False
12078,3751,-1,1,533.0,1,False
12079,2424,-1,1,308.0,1,False
12080,2744,-1,3,9.0,0,False
12081,969,-1,1,328.0,1,False
12082,2259,-1,1,65.0,0,False
12083,316,-1,49,335.0,1,False
12084,1980,-1,49,40.0,0,False
12085,2028,-1,49,796.0,1,False
12086,3262,-1,13,51.0,0,False
12087,1590,-1,49,149.0,1,False
12088,1882,-1,49,171.0,1,False
12089,2871,-1,8,233.0,1,False
12090,1237,-1,10,88.0,0,False
12091,1091,-1,21,138.0,1,False
12092,2701,-1,3,360.0,1,False
12093,3435,-1,1,181.0,1,False
12094,152,-1,1,18.0,0,False
12095,1985,-1,37,37.0,0,False
12096,2026,-1,6,47.0,0,False
12097,3925,-1,2,52.0,0,False
12098,861,-1,2,69.0,0,False
12099,426,-1,1,66.0,0,False
12100,3896,-1,11,67.0,0,False
12101,1327,-1,1,117.0,0,False
12102,3753,-1,1,527.0,1,False
12103,29,-1,4,113.0,0,False
12107,1641,-1,20,357.0,1,False
12108,165,-1,49,233.0,1,False
12109,3326,-1,48,63.0,0,False
12110,3809,-1,42,270.0,1,False
12111,2296,-1,20,51.0,0,False
12112,3078,-1,1,54.0,0,False
12113,986,-1,1,76.0,0,False
12114,2340,-1,35,114.0,0,False
12115,3408,-1,18,565.0,1,False
12123,2643,-1,49,112.0,0,False
12124,2043,-1,5,46.0,0,False
12125,1441,-1,49,137.0,0,False
12136,835,-1,32,29.0,0,False
12138,1923,-1,49,417.0,1,False
12140,1393,-1,27,427.0,1,False
12174,2393,-1,19,247.0,1,False
12219,2040,-1,49,39.0,0,False
12231,2662,-1,49,142.0,1,False
12243,307,-1,49,64.0,0,False
12268,2505,-1,49,102.0,0,False
12275,1136,-1,44,523.0,1,False
12276,2300,-1,8,186.0,1,False
12277,3484,-1,4,131.0,0,False
12314,1221,-1,49,508.0,1,False
12315,1983,-1,37,64.0,0,False
12316,2987,-1,23,658.0,1,False
12323,2522,-1,49,27.0,0,False
12324,2412,-1,49,83.0,0,False
12332,247,-1,49,127.0,0,False
12335,3720,-1,14,32.0,0,False
12336,3912,-1,12,19.0,0,False
12345,2969,-1,49,30.0,0,False
12346,3444,-1,44,61.0,0,False
12347,3744,-1,6,164.0,1,False
12348,1387,-1,6,545.0,1,False
12349,3394,-1,30,65.0,0,False
12350,1732,-1,12,364.0,1,False
12351,231,-1,1,222.0,1,False
12352,3405,-1,2,39.0,0,False
12353,3752,-1,3,237.0,1,False
12354,3176,-1,1,535.0,1,False
12355,1997,-1,1,321.0,1,False
12356,70,-1,39,262.0,1,False
12357,2003,-1,10,219.0,1,False
12359,3173,-1,49,217.0,1,False
12360,2386,-1,49,17.0,0,False
12361,3868,-1,1,217.0,1,False
12362,1090,-1,49,415.0,1,False
12363,2335,-1,49,158.0,1,False
12365,1256,-1,49,172.0,1,False
12366,1097,-1,22,752.0,1,False
12373,1389,-1,49,64.0,0,False
12398,2714,-1,49,39.0,0,False
12428,1997,-1,49,321.0,1,False
12429,3471,-1,49,430.0,1,False
12431,1748,-1,49,259.0,1,False
12445,3717,-1,18,240.0,1,False
12446,500,-1,29,281.0,1,False
12447,1304,-1,49,433.0,1,False
12448,3301,-1,1,241.0,1,False
12449,1092,-1,49,276.0,1,False
12450,3062,-1,23,97.0,0,False
12472,1223,-1,49,143.0,1,False
12541,1265,-1,47,735.0,1,False
12542,296,-1,12,726.0,1,False
12551,2315,-1,49,44.0,0,False
12552,1237,-1,22,88.0,0,False
12553,2146,-1,49,126.0,0,False
12559,2001,-1,3,261.0,1,False
12560,517,-1,24,101.0,0,False
12561,3802,-1,49,92.0,0,False
12562,3186,-1,49,155.0,1,False
12563,661,-1,17,183.0,1,False
12564,1034,-1,16,51.0,0,False
12565,1266,-1,2,350.0,1,False
12566,1136,-1,4,523.0,1,False
12567,610,-1,3,174.0,1,False
12568,3717,-1,3,240.0,1,False
12569,3452,-1,5,123.0,0,False
12570,3063,-1,20,50.0,0,False
12571,2014,-1,49,60.0,0,False
12577,2571,-1,49,788.0,1,False
12580,1021,-1,49,91.0,0,False
12596,1923,-1,34,417.0,1,False
12597,2105,-1,6,286.0,1,False
12598,1206,-1,49,407.0,1,False
12599,3052,-1,2,351.0,1,False
12600,3328,-1,4,138.0,1,False
12601,3797,-1,8,8.0,0,False
12602,235,-1,4,225.0,1,False
12603,1320,-1,29,271.0,1,False
12607,3729,-1,49,66.0,0,False
12612,47,-1,49,417.0,1,False
12616,3081,-1,10,392.0,1,False
12617,954,-1,8,112.0,0,False
12618,370,-1,21,130.0,0,False
12619,1215,-1,2,226.0,1,False
12620,608,9,3,835.0,1,True
12621,266,-1,12,264.0,1,False
12622,3316,-1,1,125.0,0,False
12623,13,-1,46,29.0,0,False
12624,1017,-1,2,76.0,0,False
12625,1205,-1,9,72.0,0,False
12626,165,-1,3,233.0,1,False
12627,1396,-1,9,313.0,1,False
12628,762,-1,4,97.0,0,False
12629,2137,-1,21,173.0,1,False
12630,71,-1,2,29.0,0,False
12631,2716,-1,1,735.0,1,False
12632,2054,-1,1,351.0,1,False
12633,3061,-1,1,92.0,0,False
12634,3608,-1,3,235.0,1,False
12635,2497,-1,1,61.0,0,False
12636,504,-1,2,46.0,0,False
12637,168,-1,1,100.0,0,False
12638,292,-1,1,215.0,1,False
12639,3755,-1,2,403.0,1,False
12640,3784,-1,3,85.0,0,False
12641,2724,-1,1,280.0,1,False
12642,1213,-1,3,525.0,1,False
12643,2406,-1,2,366.0,1,False
12644,3827,-1,2,192.0,1,False
12645,2706,-1,1,514.0,1,False
12646,3267,-1,2,119.0,0,False
12647,1383,-1,3,3.0,0,False
12648,1984,-1,7,36.0,0,False
12649,1544,-1,1,453.0,1,False
12650,2085,-1,1,206.0,1,False
12651,193,-1,1,85.0,0,False
12652,3020,-1,1,138.0,1,False
12653,2518,-1,1,71.0,0,False
12654,355,-1,1,106.0,0,False
12655,3528,-1,2,107.0,0,False
12656,1603,-1,2,100.0,0,False
12657,295,-1,3,6.0,0,False
12658,2423,-1,1,126.0,0,False
12659,2162,-1,2,52.0,0,False
12660,3101,-1,2,279.0,1,False
12661,2686,-1,1,224.0,1,False
12662,2746,-1,1,270.0,1,False
12663,3440,-1,5,63.0,0,False
12664,1717,-1,2,156.0,1,False
12665,1391,-1,2,311.0,1,False
12666,2701,-1,1,360.0,1,False
12667,1073,-1,13,445.0,1,False
12668,153,-1,1,254.0,1,False
12669,1379,-1,2,102.0,0,False
12688,1552,-1,49,290.0,1,False
12689,1019,-1,11,166.0,1,False
12690,1214,-1,11,592.0,1,False
12691,2000,-1,23,446.0,1,False
12695,1831,-1,49,215.0,1,False
12696,485,-1,49,141.0,1,False
12724,2799,-1,6,42.0,0,False
12725,1081,-1,16,128.0,0,False
12760,474,-1,45,260.0,1,False
12761,3844,-1,4,141.0,1,False
12762,908,-1,4,429.0,1,False
12763,2683,-1,22,539.0,1,False
12764,2863,-1,1,154.0,1,False
12765,381,-1,1,70.0,0,False
12768,1148,-1,49,272.0,1,False
12771,3703,-1,39,262.0,1,False
12778,3285,-1,49,166.0,1,False
12783,426,-1,49,66.0,0,False
12802,3751,-1,49,533.0,1,False
12814,1084,-1,28,211.0,1,False
12824,208,-1,49,209.0,1,False
12825,2524,-1,2,79.0,0,False
12826,1009,-1,45,86.0,0,False
12829,2671,-1,47,272.0,1,False
12838,3654,-1,49,140.0,1,False
12839,2371,-1,49,184.0,1,False
12840,2433,-1,23,224.0,1,False
12841,1295,-1,10,77.0,0,False
12851,2759,-1,49,146.0,1,False
12852,551,-1,28,325.0,1,False
12853,3387,-1,49,57.0,0,False
12854,260,3,16,927.0,1,True
12855,988,-1,49,14.0,0,False
12856,1095,-1,49,168.0,1,False
12857,592,-1,49,401.0,1,False
12868,1121,-1,22,5.0,0,False
12872,3355,-1,10,128.0,0,False
12873,2987,-1,40,658.0,1,False
12874,1376,-1,49,304.0,1,False
12887,2414,-1,49,76.0,0,False
12894,2987,-1,19,658.0,1,False
12909,1080,-1,26,313.0,1,False
12937,2987,-1,37,658.0,1,False
12940,2701,-1,49,360.0,1,False
12941,910,-1,36,241.0,1,False
12942,505,-1,49,31.0,0,False
12947,3696,-1,49,18.0,0,False
13032,2795,-1,49,151.0,1,False
13038,3767,-1,49,33.0,0,False
13039,1676,-1,49,352.0,1,False
13065,3785,-1,18,264.0,1,False
13066,1094,-1,21,376.0,1,False
13088,1556,-1,49,116.0,0,False
13104,1617,-1,49,750.0,1,False
13105,780,-1,49,594.0,1,False
13106,2022,-1,49,80.0,0,False
13107,2387,-1,49,63.0,0,False
13108,1562,-1,49,188.0,1,False
13109,2772,-1,11,90.0,0,False
13110,3180,-1,49,26.0,0,False
13111,3176,-1,2,535.0,1,False
13112,3392,-1,39,55.0,0,False
13113,924,-1,1,559.0,1,False
13114,1965,-1,9,224.0,1,False
13115,3394,-1,49,65.0,0,False
13116,444,-1,49,24.0,0,False
13117,2901,-1,8,93.0,0,False
13118,2011,-1,11,355.0,1,False
13119,1267,-1,1,234.0,1,False
13122,2657,-1,49,400.0,1,False
13123,377,-1,15,513.0,1,False
13124,2571,-1,1,788.0,1,False
13144,2987,-1,49,658.0,1,False
13145,1092,-1,4,276.0,1,False
13146,3827,-1,11,192.0,1,False
13147,1721,-1,49,529.0,1,False
13148,1962,-1,49,212.0,1,False
13149,2346,-1,49,111.0,0,False
13151,2028,-1,40,796.0,1,False
13174,153,-1,49,254.0,1,False
13204,3247,-1,49,216.0,1,False
13207,904,-1,26,392.0,1,False
13226,1835,-1,49,127.0,0,False
13227,2288,-1,32,192.0,1,False
13228,1378,-1,13,148.0,1,False
13229,1089,-1,7,436.0,1,False
13260,2818,-1,49,22.0,0,False
13279,553,-1,49,194.0,1,False
13280,3355,-1,49,128.0,0,False
13281,3619,-1,49,20.0,0,False
13282,1998,-1,15,35.0,0,False
13283,2827,-1,1,123.0,0,False
13284,3187,-1,1,,0,False
13285,3179,-1,1,77.0,0,False
13286,2912,-1,1,147.0,1,False
13287,3326,-1,2,63.0,0,False
13288,665,-1,1,13.0,0,False
13289,3000,-1,3,114.0,0,False
13290,30,-1,1,24.0,0,False
13291,3182,-1,1,57.0,0,False
13292,3718,-1,1,31.0,0,False
13293,3408,-1,1,565.0,1,False
13294,180,-1,1,131.0,0,False
13295,3010,-1,1,11.0,0,False
13296,290,-1,1,54.0,0,False
13297,1244,-1,1,242.0,1,False
13325,1094,-1,19,376.0,1,False
13327,1704,-1,29,478.0,1,False
13330,318,-1,19,708.0,1,False
13337,3355,-1,49,128.0,0,False
13339,2986,-1,49,151.0,1,False
13340,3324,-1,10,72.0,0,False
13341,3735,-1,49,157.0,1,False
13374,1248,-1,49,154.0,1,False
13381,1374,-1,32,412.0,1,False
13385,1641,-1,22,357.0,1,False
13390,589,-1,43,801.0,1,False
13393,2701,-1,49,360.0,1,False
13402,442,-1,29,188.0,1,False
13404,3324,-1,13,72.0,0,False
13405,707,-1,49,70.0,0,False
13407,3765,-1,49,16.0,0,False
13408,1977,-1,37,61.0,0,False
13417,2439,-1,49,58.0,0,False
13418,3760,-1,49,103.0,0,False
13419,1237,-1,19,88.0,0,False
13420,1094,-1,32,376.0,1,False
13421,2841,-1,11,198.0,1,False
13422,1625,-1,49,306.0,1,False
13423,6,-1,49,246.0,1,False
13424,517,-1,37,101.0,0,False
13425,1385,-1,34,113.0,0,False
13426,1340,-1,1,70.0,0,False
13427,2355,-1,49,583.0,1,False
13428,2502,-1,49,274.0,1,False
13429,2722,-1,10,216.0,1,False
13430,1711,-1,49,199.0,1,False
13431,2280,-1,2,40.0,0,False
13432,923,-1,1,362.0,1,False
13433,3155,-1,1,122.0,0,False
13434,3896,-1,1,67.0,0,False
13435,3596,-1,1,23.0,0,False
13436,3566,-1,1,119.0,0,False
13437,3510,-1,8,358.0,1,False
13438,3895,-1,9,34.0,0,False
13439,529,-1,4,206.0,1,False
13440,2399,-1,49,85.0,0,False
13441,3499,-1,1,277.0,1,False
13442,3250,-1,9,103.0,0,False
13443,3791,-1,5,148.0,1,False
13444,3032,-1,2,50.0,0,False
13445,2178,-1,1,21.0,0,False
13446,3318,-1,1,24.0,0,False
13447,553,-1,2,194.0,1,False
13448,3858,-1,2,31.0,0,False
13449,333,-1,4,124.0,0,False
13450,2053,-1,2,134.0,0,False
13451,2437,-1,49,30.0,0,False
13452,1209,-1,1,53.0,0,False
13453,3148,-1,2,264.0,1,False
13454,3897,-1,4,403.0,1,False
13455,3952,-1,1,153.0,1,False
13469,163,-1,49,134.0,0,False
13470,912,-1,49,536.0,1,False
13471,3812,-1,20,102.0,0,False
13472,325,-1,1,19.0,0,False
13473,3148,-1,2,264.0,1,False
13474,3173,-1,1,217.0,1,False
13475,3869,-1,4,153.0,1,False
13476,1719,-1,49,101.0,0,False
13477,3301,-1,49,241.0,1,False
13478,357,-1,5,391.0,1,False
13500,800,-1,49,178.0,1,False
13501,164,-1,2,119.0,0,False
13502,2324,-1,4,390.0,1,False
13503,2080,-1,32,285.0,1,False
13505,923,-1,29,362.0,1,False
13506,2395,-1,13,388.0,1,False
13507,97,-1,8,14.0,0,False
13508,3508,-1,12,138.0,1,False
13509,538,-1,34,96.0,0,False
13510,3358,-1,49,125.0,0,False
13511,3751,-1,1,533.0,1,False
13512,2375,-1,49,140.0,1,False
13513,3285,-1,2,166.0,1,False
13516,2027,-1,35,38.0,0,False
13517,3802,-1,44,92.0,0,False
13542,3484,-1,8,131.0,0,False
13543,897,-1,49,35.0,0,False
13547,1387,-1,49,545.0,1,False
13548,3177,-1,1,62.0,0,False
13569,2248,-1,49,259.0,1,False
13570,3889,-1,4,62.0,0,False
13571,3484,-1,5,131.0,0,False
13572,2373,-1,39,53.0,0,False
13573,3571,-1,45,53.0,0,False
13574,144,-1,42,149.0,1,False
13575,1265,-1,49,735.0,1,False
13576,1499,-1,8,129.0,0,False
13577,3769,-1,49,60.0,0,False
13578,546,-1,49,108.0,0,False
13579,3746,-1,22,29.0,0,False
13613,3081,-1,21,392.0,1,False
13641,2781,-1,49,20.0,0,False
13643,2430,-1,7,32.0,0,False
13644,1034,-1,26,51.0,0,False
13688,1300,-1,49,97.0,0,False
13696,3176,-1,49,535.0,1,False
13697,2611,-1,23,54.0,0,False
13698,1348,-1,31,89.0,0,False
13699,1213,-1,49,525.0,1,False
13700,2010,-1,6,115.0,0,False
13701,2202,-1,3,67.0,0,False
13702,3791,-1,6,148.0,1,False
13707,1205,-1,38,72.0,0,False
13708,1370,-1,37,313.0,1,False
13726,3396,-1,49,241.0,1,False
13727,3804,-1,49,16.0,0,False
13728,2265,-1,49,29.0,0,False
13729,193,-1,49,85.0,0,False
13730,3868,-1,2,217.0,1,False
13731,2502,-1,33,274.0,1,False
13732,1249,-1,2,252.0,1,False
13733,2950,-1,13,102.0,0,False
13734,2689,-1,4,12.0,0,False
13735,312,-1,14,40.0,0,False
13736,368,-1,2,220.0,1,False
13737,1162,-1,2,26.0,0,False
13738,3024,-1,3,49.0,0,False
13739,2581,-1,1,215.0,1,False
13740,1246,-1,7,265.0,1,False
13741,1030,-1,1,113.0,0,False
13742,3752,-1,2,237.0,1,False
13743,3916,-1,10,208.0,1,False
13744,3225,-1,12,58.0,0,False
13745,3138,-1,1,27.0,0,False
13746,627,-1,1,42.0,0,False
13747,2844,-1,1,25.0,0,False
13748,806,-1,28,15.0,0,False
13751,2791,-1,49,576.0,1,False
13755,2672,-1,27,140.0,1,False
13809,2735,-1,49,138.0,1,False
13810,2065,-1,49,141.0,1,False
13811,1798,-1,49,15.0,0,False
13812,305,-1,49,42.0,0,False
13813,851,-1,26,36.0,0,False
13844,950,-1,49,95.0,0,False
13845,602,-1,6,7.0,0,False
13846,457,-1,4,608.0,1,False
13847,942,-1,1,99.0,0,False
13848,3489,-1,9,233.0,1,False
13849,1356,-1,13,382.0,1,False
13850,1213,-1,3,525.0,1,False
13859,3358,-1,49,125.0,0,False
13863,32,-1,49,448.0,1,False
13864,1080,-1,39,313.0,1,False
13878,2571,-1,49,788.0,1,False
13879,1270,-1,10,778.0,1,False
13895,86,-1,21,83.0,0,False
13897,3112,-1,17,21.0,0,False
13898,1296,-1,28,195.0,1,False
13934,3391,-1,4,38.0,0,False
13935,368,-1,49,220.0,1,False
13951,2870,-1,25,45.0,0,False
13952,1353,-1,49,62.0,0,False
13965,3639,-1,49,142.0,1,False
13966,1203,-1,49,204.0,1,False
14003,1645,-1,49,289.0,1,False
14008,25,-1,38,280.0,1,False
14009,3176,-1,49,535.0,1,False
14010,1278,-1,49,371.0,1,False
14011,2520,-1,7,58.0,0,False
14012,3055,-1,1,34.0,0,False
14013,3765,-1,1,16.0,0,False
14014,3328,-1,1,138.0,1,False
14015,3301,-1,3,241.0,1,False
14016,3539,-1,1,18.0,0,False
14017,1833,-1,1,75.0,0,False
14018,3927,-1,1,109.0,0,False
14019,3162,-1,1,9.0,0,False
14020,2975,-1,1,39.0,0,False
14021,640,-1,49,26.0,0,False
14022,2770,-1,1,325.0,1,False
14023,3794,-1,2,56.0,0,False
14024,2692,-1,1,351.0,1,False
14025,864,-1,1,4.0,0,False
14026,2715,-1,2,5.0,0,False
14027,2269,-1,10,77.0,0,False
14028,1344,-1,1,113.0,0,False
14029,1617,-1,36,750.0,1,False
